,x,y,z
2015-01-01,0.513583545367144,-0.8543702237983077,-0.5862057505371562
2015-01-08,0.9954194423154826,1.399998812067022,-1.089091736631554
2015-01-15,1.6779209870140395,0.7540871209109663,1.3222888352556765
2015-01-22,0.6170613297801313,0.5124738533002484,0.3787727465211748
2015-01-29,1.155338830082028,1.3523424105913338,-0.6787504698512693
2015-02-05,2.9504166101808913,2.464733085128625,-0.6690066853818049
2015-02-12,1.5181741550529892,2.740011486528372,1.6052908132489112
2015-02-19,0.7397574442105049,0.727012108101174,0.31994178169933696
2015-02-26,-0.2975271965304707,0.6155443631848083,-1.2655825768939954
2015-03-05,-1.2497554004724432,-0.6620345295200446,1.455792980172078
2015-03-12,1.4955452914118568,-0.21215276023804608,-0.132938986076545
2015-03-19,-0.09166196567084339,1.3352613904629744,2.4590724677496487
2015-03-26,0.7279825420630353,-0.7224126978302818,-0.5565621138122508
2015-04-02,1.3200544686831734,1.3930055350262838,0.889788268131087
2015-04-09,1.1645190705789088,1.7506472413520673,0.1284250965684743
2015-04-16,0.7445488701027179,0.8955109044472185,0.44220838374774285
2015-04-23,-0.07579163531698924,1.3671682626079646,0.4034941594171249
2015-04-30,0.8701960636100441,0.08203803599637528,2.008711682893035
2015-05-07,2.8471948609720124,0.6932525199381032,-0.22647363381544247
2015-05-14,1.2642010730440785,1.2740824893157858,-0.5427544534375178
2015-05-21,0.2940843651396005,1.6720518714761672,1.1384944717216043
2015-05-28,1.4763950874534026,0.6290141207943213,1.00898690910682
2015-06-04,0.668607904391166,0.1463436453509167,1.2964905086612988
2015-06-11,0.5947360471688847,2.9798138101218075,-1.115580850445934
2015-06-18,0.27264629437118393,0.7182374176645836,-1.0897163962328198
2015-06-25,0.6941654977382108,-1.1827019709530255,0.28537806769538043
2015-07-02,-1.145812271971216,0.3325381033497541,0.6955716663144198
2015-07-09,-0.1763163306979132,-0.8320214692239911,0.42428258799329405
2015-07-16,-1.4950171394585339,-1.5650831871390718,0.3607368072329316
2015-07-23,-2.58153236343827,-0.4854849013107685,0.6401323345824684
2015-07-30,0.11466343483986341,-2.0287550347960908,-0.5548383800223013
2015-08-06,-0.6826069734019046,0.41189466255642976,-0.9412856433513609
2015-08-13,0.17240579951888385,-0.2294396816556877,-0.6617239298838097
2015-08-20,-1.4797635283659243,0.8403142191198179,-0.20667020369375563
2015-08-27,-0.09502638262757646,-0.7877982266537991,0.9929023536429044
2015-09-03,-0.33241825805057096,-0.8000110222902304,-0.37815317760233313
2015-09-10,-0.4750981964258022,0.6827333523762148,-0.2432124218171874
2015-09-17,-2.6336467288268697,0.9370898763228511,1.8334131155887463
2015-09-24,-1.3575100725188316,-0.661871730617899,-1.0453831600939723
2015-10-01,-1.32397114240083,0.13147166591473003,1.0727909608619857
2015-10-08,-0.6350305376811983,-1.5910841293116398,0.08257423842901454
2015-10-15,0.2740249441917077,1.130302013620602,-1.3518797137289593
2015-10-22,-0.07771646164472254,-1.329296396435629,2.1754715615027114
2015-10-29,-0.4831932709347711,1.531107337417286,0.5763825515290278
2015-11-05,-0.5931747742045872,1.4157473425845333,0.6553454781690073
2015-11-12,-0.5876891999538189,-1.2245706446401128,0.4245877473009095
2015-11-19,-0.248829892985975,-0.10772645643925205,-1.017395639458167
2015-11-26,-0.5683674875789237,0.6776680608171126,0.17438023865609759
2015-12-03,-0.6047834332236038,-0.6389206868426882,-1.9081431066091443
2015-12-10,-1.0022673322537436,-1.6225397970211568,1.7397604247866534
2015-12-17,-1.4775137181555054,-0.4234397621738781,-1.4871580483601736
2015-12-24,0.295182019742231,0.6177780697777504,-0.08863198601017337
2015-12-31,1.2683561120584237,-1.1291934708584979,1.610097851700544
2016-01-07,0.7508699296428847,1.0431850740588682,1.9214054229018014
2016-01-14,1.5706179789643122,0.3413878872864205,-0.06759599672164777
2016-01-21,0.942846279793557,1.4352007557379471,-0.5363617278938952
2016-01-28,1.0708067413193196,1.5732937555089719,-0.19178349651824783
2016-02-04,-0.5814674477424667,-1.1071324859567546,-0.9975310147964283
2016-02-11,-1.8866924881087075,-0.7305656400100506,0.19594515619882744
2016-02-18,-2.7721382119084974,-2.1583634981874433,-0.6992209402753043
2016-02-25,-0.7817073811514893,-3.6109171028952796,-0.6862736342972983
2016-03-03,-0.18090265492872495,-0.2767557900511267,1.7013307926515826
2016-03-10,-0.12708107212612518,-0.8433173186606685,-2.608037534300914
2016-03-17,-0.877628452700906,0.036377986066254475,0.5528531948491718
2016-03-24,1.9731880557492296,-0.9938004904293157,0.27871672982214596
2016-03-31,0.1243445483654948,3.17402599578824,1.7334266188211234
2016-04-07,-1.546077542960222,0.9108883270501129,-0.6160982504624984
2016-04-14,-1.5013309013215028,-0.9169320966114282,-1.4291447521204246
2016-04-21,-1.37719452919892,-1.2776811639963532,0.39908272222131363
2016-04-28,-2.3457518954478758,-1.197528365733879,-0.1124948536589312
2016-05-05,-2.0554318702239227,-1.6595420732029318,-0.2590958407899595
2016-05-12,-1.5673746869154057,-1.7125091361862856,-0.5924420359159345
2016-05-19,-0.19614477635549887,-2.6667888468581595,1.0490289704298388
2016-05-26,0.6531326371295068,1.8277131674190015,1.8789648654349667
2016-06-02,2.1732934875596728,1.4337553976774626,0.11899249634010008
2016-06-09,0.7765174422491747,0.5336616585392329,0.8298974928538653
2016-06-16,-1.6074037044246057,0.5594092966988525,0.6951225905472963
2016-06-23,-3.326633549302735,-1.5000029873155567,-1.6360492328679155
2016-06-30,-0.6450392884636778,-1.928653406115152,0.5727582309827096
2016-07-07,0.8479666983934321,-1.4254564257309155,-0.1253127342202255
2016-07-14,-0.4219447956151093,1.884211162601909,0.5182636070835114
2016-07-21,-0.007647390379770358,1.4556067284416037,1.3454694871781967
2016-07-28,-0.5047744714972435,-0.005369666248220134,0.487652903005847
2016-08-04,-0.7175959250067921,0.5623536221014838,-1.8892819352779524
2016-08-11,0.7494898934910998,0.30942360270528635,0.32594602755863855
2016-08-18,0.4419037438210492,-0.8051301843005115,1.7537716487148731
2016-08-25,0.35038369427818183,0.004883991228511575,-0.055643863909906666
2016-09-01,0.6565101727316967,-0.7428202600264311,-0.34264689398620635
2016-09-08,1.0296159043257513,0.9583418020025136,0.10588053507429376
2016-09-15,1.3317229018473036,-0.21431774728357555,-0.6519571126306108
2016-09-22,0.8308727153666728,1.1249836707746266,0.014689508800642303
2016-09-29,2.747005979181322,2.2286838490271714,-1.91014969083868
2016-10-06,0.595048317559765,2.5456010599094334,-1.9581323359662257
2016-10-13,1.6611619175181394,2.666763969632412,0.07043569759168294
2016-10-20,1.4386230694905855,0.4379881860596291,-0.39625401886194195
2016-10-27,0.4372541921263,0.922566763760902,-0.6014358625167434
2016-11-03,-0.6194991391485369,-0.9309930786930966,2.401534471643177
2016-11-10,-0.11246090799037534,0.9566521361618925,-1.438785383226001
2016-11-17,-1.3625204514440725,0.9938777613283304,0.7999976836577114
2016-11-24,-0.4242984738452534,0.3720889445955915,0.5815095419038198
2016-12-01,0.18279235974639238,0.8564114136125576,0.7148620329420259
2016-12-08,1.7920502685054904,0.060052219759536396,0.0540085181694794
2016-12-15,1.7735304030056371,0.6108548198129713,-0.7153149186464297
2016-12-22,0.4903027364978872,-0.21007088280629183,0.24653593514016056
2016-12-29,-0.5102521882838991,-0.16089844884128757,0.147508457057764
2017-01-05,0.2192775869764675,0.6097773658483139,0.6639652668751077
2017-01-12,0.26089638466628085,2.0712263677241416,-1.1559011919982365
2017-01-19,-1.1860084499668533,-1.1800450168717609,1.4157023370747057
2017-01-26,1.1053497120617068,-1.323793674970133,0.21008301734534526
2017-02-02,1.742525869461842,-1.301104544010582,0.6951299971021764
2017-02-09,0.9833992399123831,0.44383575689679466,2.247750147813974
2017-02-16,0.2042837342321609,0.26273739144011876,0.6153449934134094
2017-02-23,0.25338954174101835,0.12240160802022783,-1.3016114339941733
2017-03-02,0.33220069117532364,1.1421140048973426,-1.060467547593013
2017-03-09,1.2871683064352437,-0.07038596179750661,0.6312702233001054
2017-03-16,0.05922603195943066,-0.6899058051848155,-1.482155219797467
2017-03-23,-0.3617321121525411,-1.6026137535420018,-0.8148663968076136
2017-03-30,-0.3010275364368806,-0.13581329753201848,-0.7739138989676144
2017-04-06,0.31987905705590164,0.959833645291237,-0.8860926253746518
2017-04-13,1.4606790056364367,-0.905960675268405,-0.08730266515714555
2017-04-20,0.6988846178936733,0.6080485462251195,0.8391383096679556
2017-04-27,0.2921557726569821,0.6594903760469968,-1.2153844205218338
2017-05-04,1.633313683900923,-1.9731500111043172,-0.6578189378311373
2017-05-11,-1.7745645163030335,1.8019205203778723,2.538792844545116
2017-05-18,-1.6207343574871018,0.9145951315770734,-0.9438359534318402
2017-05-25,-1.4040307592975723,-0.9244231710172257,0.04107478886928509
2017-06-01,-0.87289467701102,-2.0365134291346205,1.324687702815288
2017-06-08,0.038096649002044514,2.042342193718792,0.7349755897184059
2017-06-15,-1.4711475103083214,-0.8910045577882983,0.6008314127445123
2017-06-22,0.3595352630987204,-1.923109733529665,-0.6242675035789278
2017-06-29,0.37618851338349596,-0.36412286147403206,0.9932662299011875
2017-07-06,0.40490641556234475,-0.7911013318944765,0.744450310088161
2017-07-13,0.37539542776421864,1.6012619821275333,2.537239956035052
2017-07-20,0.5612156456640414,-0.719683413785055,0.799078771383557
2017-07-27,0.26659409282811986,1.937025817966809,-1.1957890697434013
2017-08-03,-0.2396291596111521,-0.772271350294431,-1.6225913580933753
2017-08-10,0.9426559157896339,-0.1566475707414166,0.3014897471608149
2017-08-17,-0.11533205598368079,0.64214123564077,-1.1086118981858277
2017-08-24,1.61495737455953,-0.3939569191006045,0.9573674215100512
2017-08-31,-0.4022446559638728,0.13400029364180843,-0.5127630061034794
2017-09-07,0.5846155195699266,0.5927985868328224,0.4072542544956202
2017-09-14,0.517202535834163,0.5537875792250729,0.2939943078792486
2017-09-21,-0.01906514906259149,1.3211494398616268,0.6609290583630811
2017-09-28,1.902363958511047,0.7308084559535337,0.4178398877575317
2017-10-05,0.4569847373277164,1.145241235199395,0.37595471030742866
2017-10-12,-0.4127370694563515,3.540084012926708,0.16734493706746817
2017-10-19,0.35799940005922337,1.6612726237771296,-1.9292882072074182
2017-10-26,0.48049081856223763,1.2887301274058365,-0.44479572603040357
2017-11-02,-1.1759181209551388,0.6487016354977133,0.8766546560098529
2017-11-09,-0.18233086364515178,-1.2543616538632536,0.11221504335540462
2017-11-16,-0.06628616976510068,-1.4122723262538157,0.7325929810724495
2017-11-23,0.33102023361392996,0.29798604610771917,1.1928314470752759
2017-11-30,-0.7263009768470987,2.0113317377249422,-0.5109631940553555
2017-12-07,0.677756234255472,-0.09305377525089728,-0.36386748401919855
2017-12-14,-0.2904936617187032,0.19562475157733575,-0.7953024702266286
2017-12-21,0.04471072647226504,0.7037022369397661,-0.23090027920073491
2017-12-28,-1.9794297391114029,-0.008008051398369895,0.10461089084344825
2018-01-04,-2.0121773680882016,-2.0772502787808436,-1.5795310520595578
2018-01-11,-0.8410955937506719,-0.3829490022446109,-0.31870337937793913
2018-01-18,-1.1134138927668698,-1.687365419918689,0.08719779662430764
2018-01-25,-1.1597377425056798,-1.1460984799884508,0.15935349075866515
2018-02-01,-0.04887932632097347,-0.8011980794786555,1.0682466195898133
2018-02-08,0.33121811745163465,-0.45290324379382674,1.0960045387975637
2018-02-15,1.0402475696827334,-0.7087347713174844,-1.3304669451668123
2018-02-22,3.069604881750058,0.1373904065201516,1.1159245031736147
2018-03-01,1.1817562059950473,2.7451688587802208,0.580228295947343
2018-03-08,1.332555248509205,1.5761243369927695,-0.4974141269336093
2018-03-15,-0.991771453471662,0.3640542558013373,-0.46194856988188354
2018-03-22,-2.9614589124100714,-0.4564165540321288,0.4445879245498044
2018-03-29,-2.9349196383335805,-0.3148913658939154,0.017716847241387716
2018-04-05,-0.3895512197453386,-2.550541801881823,-0.9013347857696906
2018-04-12,-0.41334335876605977,0.2641432277668919,0.7812127733160605
2018-04-19,-1.9266554596288439,-1.3039213821710856,0.28137526915212496
2018-04-26,-0.9297839926769401,-1.9036394899938511,-0.7608872943733771
2018-05-03,0.8893696313581898,-1.9135570254642609,2.8621494632146094
2018-05-10,-1.8109222042645428,-1.459792592917743,0.9545854799681631
2018-05-17,-1.9010846390642624,-1.3510249065172562,0.05430545969548126
2018-05-24,0.2816644586934667,-1.955400677671706,0.2694488702127362
2018-05-31,0.20776198354450068,0.16531997389444059,0.06268832150208266
2018-06-07,-0.6312382217920016,1.0522403293493003,0.38092394948025443
2018-06-14,-0.3880523216447755,0.3848748308215624,1.4481959990142026
2018-06-21,-0.7516113317516221,0.09278871957128956,1.0192821984173748
2018-06-28,1.2000075102704837,1.82564420667887,-0.2345420319583635
2018-07-05,-0.28699896623087207,2.2537458144574583,-0.032591697269331345
2018-07-12,0.8321328305133245,-0.8689246612147661,0.4110399977782437
2018-07-19,-1.454639017132318,-0.30973399282742353,0.9453283378086499
2018-07-26,-1.6473281600870382,-1.2643593909754918,0.15467055251551312
2018-08-02,-1.7278217024470601,-0.574703980602556,0.23195083792574947
2018-08-09,-0.15970753221714473,-0.11823244514432762,-2.010916102105179
2018-08-16,-1.2542155751959878,-1.350697436525034,-1.9560971096652626
2018-08-23,-0.4419201067938998,0.2996573530321329,1.1444089984824086
2018-08-30,-0.8029876584314282,1.1501931201140452,2.987328691659282
2018-09-06,-0.4228424647316937,-1.3421368769816948,-1.9606456593493016
2018-09-13,-0.689878821295157,-1.3035995030291656,-1.2422862400068517
2018-09-20,-0.01921062737099244,-0.5507422483403759,1.644098122318866
2018-09-27,0.6273158851587743,1.671165967038733,1.2866655264945726
2018-10-04,-1.0959591832299211,1.5964873262215797,0.633449676485696
2018-10-11,-1.8540864143007345,0.024646141780608644,0.5619626135533491
2018-10-18,-2.6659151029182357,-1.6639121555214194,2.8370694411247572
2018-10-25,-3.163027838231513,-0.8377773229446841,-1.0390874776054786
2018-11-01,-1.8007432255057527,-3.498323599201628,-1.1003322389313117
2018-11-08,-0.8023598819341127,-1.5823472911582837,-0.425891442006911
2018-11-15,-0.20173762445812696,0.4148206246787902,-1.2882799714114563
2018-11-22,-1.529283595202178,-0.3512980560626192,3.0213734617964993
2018-11-29,-0.6283756013926478,-1.0604287150949665,0.7025889680132572
2018-12-06,1.2607952728863585,-0.3080639461645034,-1.2046287506987368
2018-12-13,0.48590842314526683,0.53047032909305,0.9293793450921125
2018-12-20,0.010351774888058496,-1.3767350066307242,0.12812008169028352
2018-12-27,-2.343059138476698,1.160375963786194,0.39184749820151005
2019-01-03,0.5411361843483773,-0.3090721667110782,0.8240651103644183
2019-01-10,-0.5907973877164303,0.8146805336174491,-1.054086372921387
2019-01-17,-0.6486355129873662,1.3020270071335152,0.9008658998720657
2019-01-24,0.8544306555288069,2.2254101396511463,0.6489890639025235
2019-01-31,-0.03703834443298798,0.7753469858466595,0.2553912603472753
2019-02-07,1.5485536854657507,1.2656375234225432,-0.34843136020664905
2019-02-14,-0.7694630906582497,0.7313650864887176,0.8663680888981034
2019-02-21,-0.471337267762004,-1.1842156408668054,1.9416882296685312
2019-02-28,1.115988245833785,-2.777402596750247,1.1989950396828746
2019-03-07,1.846206842882187,0.35210397750208,-0.621693870574714
2019-03-14,0.5608319628719112,1.9449414034439005,0.11477924025345826
2019-03-21,2.0586461555386437,1.8425442491807829,2.3517867481949137
2019-03-28,1.3839904516775723,1.1653078441593476,-1.6467659862161073
2019-04-04,1.1982462874796027,1.7143715124543113,-0.8753029238723642
2019-04-11,-0.12079379667279155,-0.5223442848863707,1.0037765508415777
2019-04-18,1.13193222662269,1.213396724015609,1.0149473980943404
2019-04-25,0.6345479893765653,-0.5229059850884958,-1.0097906074570517
2019-05-02,1.26369382551083,-0.7495385480291845,-0.48472519768184397
2019-05-09,1.2606080715151537,1.3898848283991656,0.9124943503499858
2019-05-16,1.7893214264847874,0.9325445256617029,1.8996933761105441
2019-05-23,2.1383874216738903,-0.2668575102476709,-1.1770433513501872
2019-05-30,0.6455554059246094,-0.002689125260171732,-2.0468421219629387
2019-06-06,0.887283007625569,2.3727612477825573,0.1255894680846041
2019-06-13,0.8976939423787244,0.06958845478777953,1.6995126728002568
2019-06-20,0.528095928941927,1.3970101368558145,-0.8964716647841801
2019-06-27,1.7962824874015397,-0.04002782848831721,-0.5083781770273833
2019-07-04,-0.20425016466437595,0.9816264060950897,0.03717865165488606
2019-07-11,0.35071503288102346,1.821867882366522,0.5834975618256495
2019-07-18,-0.1894295786362986,0.27039742217863283,-0.03261757965894766
2019-07-25,0.34963431043232535,-1.931202703494455,1.0591089943928624
2019-08-01,-0.5080130395503398,-0.036156007557166255,-0.5098313216982224
2019-08-08,-0.6454833706842686,1.2904664804726176,-1.247842936524086
2019-08-15,1.551838413236095,0.45266836293295776,1.0007662105660518
2019-08-22,1.3619285125989138,0.870610270105959,0.6817907916487498
2019-08-29,2.9762295765113267,0.22211604779609095,-0.8384808463916753
2019-09-05,1.6101370489767048,2.49611505322748,1.0293062978157463
2019-09-12,0.9462291626542465,0.1364993200907787,-0.46631710026512796
2019-09-19,1.2394812608979384,1.8393508247629369,1.1363021296012632
2019-09-26,1.5715197565488315,1.4098150803309593,0.2652181219425442
2019-10-03,0.7250800177576648,1.0604778652152513,-1.2719837520897739
2019-10-10,-0.34457633657673314,0.30402324718026125,-0.45679954368882036
2019-10-17,1.6299650044094067,-0.5220162174755839,0.613770385271706
2019-10-24,0.12085492566951961,1.5898636948804352,-1.0640693614912151
2019-10-31,0.30336820017139676,0.6266003500326501,-0.007517712028367923
2019-11-07,0.29654240536524173,1.1551440677910063,-0.552946360645757
2019-11-14,-0.6620131477530765,1.8635705786678503,0.385514213664593
2019-11-21,-0.33318317724917745,-0.23767677996126577,0.034318196338533995
2019-11-28,-0.39144435392895105,-2.9502169866494996,-0.4212467844290295
2019-12-05,-1.707217001536644,-0.4616199798030712,0.042365517872362986
2019-12-12,-0.5188183725094472,0.13017429857248497,-1.8455057173803509
2019-12-19,1.085528086790431,-1.193488357849061,0.3116639823430904
2019-12-26,0.2165709248389731,0.2755622319186772,0.7907112408065794
2020-01-02,-0.09415823586249919,1.0295762434351823,-0.25736199965547446
2020-01-09,-1.1432614575848854,-0.5350874063652614,0.4589187485222311
2020-01-16,-1.4218890082515179,0.015799118460918082,-0.9335731051786392
2020-01-23,-0.18344278375805356,-1.1194136326732234,-0.09176522582809653
2020-01-30,1.703083817271772,-0.48557967224928067,0.18700285309374792
2020-02-06,-1.174976769102236,1.8644936847139961,-0.10077015233455187
2020-02-13,-0.05048553520690424,-1.9968807342693284,-0.3460268744725047
2020-02-20,0.644638733661003,-1.7124747963388562,0.6116720915653648
2020-02-27,0.7883502425805323,0.4790569447430354,-1.4491390994587363
2020-03-05,0.1493009607234774,-0.05822100666614949,-0.13917184552554576
2020-03-12,1.3494512059996233,0.13832051917481256,0.13471783858386305
2020-03-19,0.14543228476720682,-0.8088519594828274,-1.2985103237909978
2020-03-26,0.3035260907637035,2.814528397691662,0.31148852797913235
2020-04-02,0.6863075237942842,-1.3556060076987577,1.5040299682428164
2020-04-09,2.657981978649283,1.4000084945443194,0.4151502664195026
2020-04-16,1.2595649575102823,1.2600400153777591,0.49519637340499617
2020-04-23,1.0440569067227548,2.1896719884813414,0.37897872640164043
2020-04-30,2.0696961253978925,0.844528170540444,-0.01990596441993357
2020-05-07,1.4081379084522276,0.47515719898132214,-1.888688725465392
2020-05-14,-0.08876432038241266,-0.6303976468412711,-0.07503353449100342
2020-05-21,-0.9911541702099479,-0.7845029790621988,-1.6256597974564437
2020-05-28,0.2695580716729021,-2.3446094563350557,-0.8312406372416172
2020-06-04,0.8639507232580129,0.5818820115773186,0.2080920358636219
2020-06-11,0.7319004382225693,0.702837927798815,-0.6656975542376641
2020-06-18,0.16652180897854166,1.8855309302523942,0.47576461718662433
2020-06-25,-0.3611033001456064,-1.1282033089634238,-1.2644405938936252
2020-07-02,0.6871675714211005,0.5930946173150239,1.8800962627016418
2020-07-09,0.5874858355226497,0.5778271767362606,1.0303287023740233
2020-07-16,1.5541944562658605,1.0640795288836504,0.2190281223061196
2020-07-23,-0.08578251915813062,1.3601327808914196,0.9913312158299834
2020-07-30,0.7163748862086159,-0.504316847824971,-0.15735059353365083
2020-08-06,0.4394250219799819,-0.8920688476112715,1.047016090458665
2020-08-13,0.692288598971689,0.026750991827074133,-0.3840917711099637
2020-08-20,1.3023946210411717,0.47950186107739723,0.4897614188085398
2020-08-27,2.5991572405902406,-0.66043710410097,-1.2080233774652211
2020-09-03,1.8077468736337985,1.4827049928408156,-0.6492240979608095
2020-09-10,0.6006471803517388,-0.05840971186235677,1.6783680768347984
2020-09-17,-1.4006179402226173,0.12119730744860135,-1.0195980893024987
2020-09-24,-0.938202966661684,-0.49928443657922544,-0.21802064572120697
